Strata,unique_id,LCC,Bgy_Name,Mun_Name,Pro_Name
1,149D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,150B2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,150C2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,150D2,Dipterocarp Forest Closed,Mahaba,MARIHATAG,SURIGAO DEL SUR
1,151B2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,151C2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,151D2,Dipterocarp Forest Closed,Guibonon,ESPERANZA,AGUSAN DEL SUR
1,152B2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,152C2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,152D2,Dipterocarp Forest Closed,Hinapoyan,CARMEN,SURIGAO DEL SUR
1,153B2,Dipterocarp Forest Closed,San Martin,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,153C2,Dipterocarp Forest Closed,San Martin,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,153D2,Dipterocarp Forest Closed,San Martin,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,154B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,154C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,154D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,155B2,Dipterocarp Forest Closed,Tagmamarkay,TUBAY,AGUSAN DEL NORTE
1,155C2,Dipterocarp Forest Closed,Tagmamarkay,TUBAY,AGUSAN DEL NORTE
1,155D2,Dipterocarp Forest Closed,Tagmamarkay,TUBAY,AGUSAN DEL NORTE
1,156B2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,156C2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,156D2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,157B2,Dipterocarp Forest Closed,Taganito,CLAVER,SURIGAO DEL NORTE
1,157C2,Dipterocarp Forest Closed,Taganito,CLAVER,SURIGAO DEL NORTE
1,157D2,Dipterocarp Forest Closed,Taganito,CLAVER,SURIGAO DEL NORTE
1,158B2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
1,158C2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
1,158D2,Dipterocarp Forest Closed,Santa Cruz,ROSARIO,AGUSAN DEL SUR
1,159B2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,159C2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,159D2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,160B2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,160C2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,160D2,Dipterocarp Forest Closed,Pakwan,LANUZA,SURIGAO DEL SUR
1,161B2,Dipterocarp Forest Closed,San Isidro,LIANGA,SURIGAO DEL SUR
1,161C2,Dipterocarp Forest Closed,San Isidro,LIANGA,SURIGAO DEL SUR
1,161D2,Dipterocarp Forest Closed,San Isidro,LIANGA,SURIGAO DEL SUR
1,162B2,Dipterocarp Forest Closed,Tagbalili,ESPERANZA,AGUSAN DEL SUR
1,162C2,Dipterocarp Forest Closed,Tagbalili,ESPERANZA,AGUSAN DEL SUR
1,162D2,Dipterocarp Forest Closed,Tagbalili,ESPERANZA,AGUSAN DEL SUR
1,163B2,Dipterocarp Forest Closed,Villa Undayon,CITY OF BAYUGAN,AGUSAN DEL SUR
1,163C2,Dipterocarp Forest Closed,Villa Undayon,CITY OF BAYUGAN,AGUSAN DEL SUR
1,163D2,Dipterocarp Forest Closed,Villa Undayon,CITY OF BAYUGAN,AGUSAN DEL SUR
1,164B2,Dipterocarp Forest Closed,Mt. Carmel,CITY OF BAYUGAN,AGUSAN DEL SUR
1,164C2,Dipterocarp Forest Closed,Mt. Carmel,CITY OF BAYUGAN,AGUSAN DEL SUR
1,164D2,Dipterocarp Forest Closed,Mt. Carmel,CITY OF BAYUGAN,AGUSAN DEL SUR
1,165B2,Dipterocarp Forest Closed,San Isidro,SANTIAGO,AGUSAN DEL NORTE
1,165C2,Dipterocarp Forest Closed,San Isidro,SANTIAGO,AGUSAN DEL NORTE
1,165D2,Dipterocarp Forest Closed,San Isidro,SANTIAGO,AGUSAN DEL NORTE
1,166B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,166C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,166D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,167B2,Dipterocarp Forest Closed,Anticala,BUTUAN CITY (Capital),AGUSAN DEL NORTE
1,167C2,Dipterocarp Forest Closed,Anticala,BUTUAN CITY (Capital),AGUSAN DEL NORTE
1,167D2,Dipterocarp Forest Closed,Anticala,BUTUAN CITY (Capital),AGUSAN DEL NORTE
1,168B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,168C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,168D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,169B2,Dipterocarp Forest Closed,Agsabu,ESPERANZA,AGUSAN DEL SUR
1,169C2,Dipterocarp Forest Closed,Agsabu,ESPERANZA,AGUSAN DEL SUR
1,169D2,Dipterocarp Forest Closed,Agsabu,ESPERANZA,AGUSAN DEL SUR
1,170B2,Dipterocarp Forest Closed,Anahao Daan,TAGO,SURIGAO DEL SUR
1,170C2,Dipterocarp Forest Closed,Anahao Daan,TAGO,SURIGAO DEL SUR
1,170D2,Dipterocarp Forest Closed,Anahao Daan,TAGO,SURIGAO DEL SUR
1,171B2,Dipterocarp Forest Closed,Bayanihan,LIBJO (ALBOR),DINAGAT ISLANDS
1,171C2,Dipterocarp Forest Closed,Bayanihan,LIBJO (ALBOR),DINAGAT ISLANDS
1,171D2,Dipterocarp Forest Closed,Bayanihan,LIBJO (ALBOR),DINAGAT ISLANDS
1,172B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,172C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,172D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,173B2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,173C2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,173D2,Dipterocarp Forest Closed,Padiay,SIBAGAT,AGUSAN DEL SUR
1,174B2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,174C2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,174D2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,175B2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,175C2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,175D2,Dipterocarp Forest Closed,San Jose,PROSPERIDAD (Capital),AGUSAN DEL SUR
1,176B2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,176C2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,176D2,Dipterocarp Forest Closed,Manyayay,LIANGA,SURIGAO DEL SUR
1,177B2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,177C2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,177D2,Dipterocarp Forest Closed,Sico-sico,GIGAQUIT,SURIGAO DEL NORTE
1,178B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,178C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,178D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,179B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,179C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,179D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,180B2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
1,180C2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
1,180D2,Dipterocarp Forest Closed,Bayugan 3,ROSARIO,AGUSAN DEL SUR
1,181B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,181C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,181D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,182B2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,182C2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,182D2,Dipterocarp Forest Closed,Diatagon,LIANGA,SURIGAO DEL SUR
1,183B2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,183C2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,183D2,Dipterocarp Forest Closed,Bolhoon,SAN MIGUEL,SURIGAO DEL SUR
1,184B2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,184C2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,184D2,Dipterocarp Forest Closed,Kolambugan,SIBAGAT,AGUSAN DEL SUR
1,185B2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,185C2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,185D2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,186B2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,186C2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,186D2,Dipterocarp Forest Closed,Kasapa,LORETO,AGUSAN DEL SUR
1,187B2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,187C2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,187D2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,188B2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,188C2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,188D2,Dipterocarp Forest Closed,Kasapa II,LA PAZ,AGUSAN DEL SUR
1,189B2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,189C2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,189D2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,190B2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,190C2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,190D2,Dipterocarp Forest Closed,Kinamaybay,ESPERANZA,AGUSAN DEL SUR
1,191B2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,191C2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,191D2,Dipterocarp Forest Closed,San Vicente,ESPERANZA,AGUSAN DEL SUR
1,192B2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,192C2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,192D2,Dipterocarp Forest Closed,Maliwanag,ESPERANZA,AGUSAN DEL SUR
1,193B2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,193C2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,193D2,Dipterocarp Forest Closed,Binicalan,SAN LUIS,AGUSAN DEL SUR
1,194B2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
1,194C2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
1,194D2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
1,195B2,Dipterocarp Forest Closed,Adlay,CARRASCAL,SURIGAO DEL SUR
1,195C2,Dipterocarp Forest Closed,Adlay,CARRASCAL,SURIGAO DEL SUR
1,195D2,Dipterocarp Forest Closed,Adlay,CARRASCAL,SURIGAO DEL SUR
1,196B2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
1,196C2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
1,196D2,Dipterocarp Forest Closed,Kasapa_part of Bukidnon,Loreto,AGUSAN DEL SUR
1,197B2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,197C2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,197D2,Dipterocarp Forest Closed,Lobo,CANTILAN,SURIGAO DEL SUR
1,198B2,Dipterocarp Forest Closed,Concepcion,CITY OF CABADBARAN,AGUSAN DEL NORTE
1,198C2,Dipterocarp Forest Closed,Concepcion,CITY OF CABADBARAN,AGUSAN DEL NORTE
1,198D2,Dipterocarp Forest Closed,Concepcion,CITY OF CABADBARAN,AGUSAN DEL NORTE
1,199B2,Dipterocarp Forest Closed,Tagbalili,ESPERANZA,AGUSAN DEL SUR
1,199C2,Dipterocarp Forest Closed,Tagbalili,ESPERANZA,AGUSAN DEL SUR
1,199D2,Dipterocarp Forest Closed,Tagbalili,ESPERANZA,AGUSAN DEL SUR
1,200B2,Dipterocarp Forest Closed,Mahayahay,SAN LUIS,AGUSAN DEL SUR
